ID,Matched,Model,Package,FunctionName,Summary,File,LineNumber,LineContent,MotherLine,MotherBody,DeclaredType
java-nio-file-model-Path-of-66-3227-1,F,java.nio.file,Path,of,"['java.nio.file', 'Path', True, 'of', '(String,String[])', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-nio-file-model-Path-of-66-3228-1,F,java.nio.file,Path,of,"['java.nio.file', 'Path', True, 'of', '(String,String[])', '', 'Argument[1]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-nio-file-model-Path-of-66-3229-1,F,java.nio.file,Path,of,"['java.nio.file', 'Path', True, 'of', '(URI)', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-nio-file-model-Path-relativize-66-3230-1,F,java.nio.file,Path,relativize,"['java.nio.file', 'Path', True, 'relativize', '(Path)', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-nio-file-model-Path-resolve-66-3231-1,F,java.nio.file,Path,resolve,"['java.nio.file', 'Path', True, 'resolve', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-nio-file-model-Path-resolve-66-3232-1,F,java.nio.file,Path,resolve,"['java.nio.file', 'Path', True, 'resolve', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-nio-file-model-Path-resolveSibling-66-3233-1,F,java.nio.file,Path,resolveSibling,"['java.nio.file', 'Path', True, 'resolveSibling', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-nio-file-model-Path-resolveSibling-66-3234-1,F,java.nio.file,Path,resolveSibling,"['java.nio.file', 'Path', True, 'resolveSibling', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-nio-file-model-Path-toAbsolutePath-66-3235-1,F,java.nio.file,Path,toAbsolutePath,"['java.nio.file', 'Path', True, 'toAbsolutePath', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-nio-file-model-Path-toFile-66-3236-1,F,java.nio.file,Path,toFile,"['java.nio.file', 'Path', False, 'toFile', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-nio-file-model-Path-toString-66-3237-1,F,java.nio.file,Path,toString,"['java.nio.file', 'Path', True, 'toString', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-nio-file-model-Path-toUri-66-3238-1,F,java.nio.file,Path,toUri,"['java.nio.file', 'Path', True, 'toUri', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-nio-file-model-Paths-get-66-3239-1,F,java.nio.file,Paths,get,"['java.nio.file', 'Paths', True, 'get', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-nio-file-model-Paths-get-66-3240-1,F,java.nio.file,Paths,get,"['java.nio.file', 'Paths', True, 'get', '', '', 'Argument[1].ArrayElement', 'ReturnValue', 'taint', 'manual']",,,,,,
java-net-model-InetAddress-getByAddress-67-3241-1,F,java.net,InetAddress,getByAddress,"['java.net', 'InetAddress', True, 'getByAddress', '(byte[])', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-net-model-InetAddress-getByName-67-3242-1,F,java.net,InetAddress,getByName,"['java.net', 'InetAddress', True, 'getByName', '(String)', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-net-model-InetAddress-getAllByName-67-3243-1,F,java.net,InetAddress,getAllByName,"['java.net', 'InetAddress', True, 'getAllByName', '(String)', '', 'Argument[0]', 'ReturnValue.ArrayElement', 'taint', 'ai-manual']",,,,,,
java-net-model-InetSocketAddress-createUnresolved-67-3244-1,F,java.net,InetSocketAddress,createUnresolved,"['java.net', 'InetSocketAddress', True, 'createUnresolved', '(String,int)', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-net-model-InetSocketAddress-InetSocketAddress-67-3245-1,F,java.net,InetSocketAddress,InetSocketAddress,"['java.net', 'InetSocketAddress', True, 'InetSocketAddress', '(String,int)', '', 'Argument[0]', 'Argument[this]', 'taint', 'ai-manual']",,,,,,
java-net-model-URI-resolve-67-3246-1,F,java.net,URI,resolve,"['java.net', 'URI', False, 'resolve', '(URI)', '', 'Argument[this]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-net-model-URI-URI-67-3247-1,F,java.net,URI,URI,"['java.net', 'URI', False, 'URI', '(String,String,String,int,String,String,String)', '', 'Argument[5]', 'Argument[this].SyntheticField[java.net.URI.query]', 'taint', 'ai-manual']",,,,,,
java-net-model-URI-URI-67-3248-1,F,java.net,URI,URI,"['java.net', 'URI', False, 'URI', '(String,String,String)', '', 'Argument[1]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-net-model-URI-URI-67-3249-1,F,java.net,URI,URI,"['java.net', 'URI', False, 'URI', '(String)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
java-net-model-URI-create-67-3250-1,F,java.net,URI,create,"['java.net', 'URI', False, 'create', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-net-model-URI-resolve-67-3251-1,F,java.net,URI,resolve,"['java.net', 'URI', False, 'resolve', '(String)', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-net-model-URI-resolve-67-3252-1,F,java.net,URI,resolve,"['java.net', 'URI', False, 'resolve', '(URI)', '', 'Argument[0]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-net-model-URI-toASCIIString-67-3253-1,F,java.net,URI,toASCIIString,"['java.net', 'URI', False, 'toASCIIString', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-net-model-URI-toString-67-3254-1,F,java.net,URI,toString,"['java.net', 'URI', False, 'toString', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-net-model-URI-toURL-67-3255-1,F,java.net,URI,toURL,"['java.net', 'URI', False, 'toURL', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-net-model-URL-getFile-67-3256-1,F,java.net,URL,getFile,"['java.net', 'URL', False, 'getFile', '()', '', 'Argument[this].SyntheticField[java.net.URL.path]', 'ReturnValue', 'taint', 'ai-manual']",,,,,,
java-net-model-URL-getPath-67-3257-1,T,java.net,URL,getPath,"['java.net', 'URL', False, 'getPath', '()', '', 'Argument[this].SyntheticField[java.net.URL.path]', 'ReturnValue', 'taint', 'ai-manual']",dubbo-metadata/MetadataInfo.java,530,"url.getPath(),","(521, 885)","        public ServiceInfo() {}

        public ServiceInfo(URL url, List<MetadataParamsFilter> filters) {
            this(
                    url.getServiceInterface(),
                    url.getGroup(),
                    url.getVersion(),
                    url.getProtocol(),
                    url.getPort(),
                    url.getPath(),
                    null);
            this.url = url;
            Map<String, String> params = extractServiceParams(url, filters);
            // initialize method params caches.
            this.methodParams = URLParam.initMethodParameters(params);
            this.consumerMethodParams = URLParam.initMethodParameters(consumerParams);
        }

        public ServiceInfo(
                String name,
                String group,
                String version,
                String protocol,
                int port,
                String path,
                Map<String, String> params) {
            this.name = name;
            this.group = group;
            this.version = version;
            this.protocol = protocol;
            this.port = port;
            this.path = path;
            this.params = params == null ? new ConcurrentHashMap<>() : params;

            this.serviceKey = buildServiceKey(name, group, version);
            this.matchKey = buildMatchKey();
        }

        private Map<String, String> extractServiceParams(URL url, List<MetadataParamsFilter> filters) {
            Map<String, String> params = new HashMap<>();

            if (CollectionUtils.isEmpty(filters)) {
                params.putAll(url.getParameters());
                this.params = params;
                return params;
            }

            String[] included, excluded;
            if (filters.size() == 1) {
                included = filters.get(0).serviceParamsIncluded();
                excluded = filters.get(0).serviceParamsExcluded();
            } else {
                Set<String> includedList = new HashSet<>();
                Set<String> excludedList = new HashSet<>();
                for (MetadataParamsFilter filter : filters) {
                    if (ArrayUtils.isNotEmpty(filter.serviceParamsIncluded())) {
                        includedList.addAll(Arrays.asList(filter.serviceParamsIncluded()));
                    }
                    if (ArrayUtils.isNotEmpty(filter.serviceParamsExcluded())) {
                        excludedList.addAll(Arrays.asList(filter.serviceParamsExcluded()));
                    }
                }
                included = includedList.toArray(new String[0]);
                excluded = excludedList.toArray(new String[0]);
            }

            if (ArrayUtils.isNotEmpty(included)) {
                String[] methods = url.getParameter(METHODS_KEY, (String[]) null);
                for (String p : included) {
                    String value = url.getParameter(p);
                    if (StringUtils.isNotEmpty(value) && params.get(p) == null) {
                        params.put(p, value);
                    }
                    appendMethodParams(url, params, methods, p);
                }
            } else if (ArrayUtils.isNotEmpty(excluded)) {
                for (Map.Entry<String, String> entry : url.getParameters().entrySet()) {
                    String key = entry.getKey();
                    String value = entry.getValue();
                    boolean shouldAdd = true;
                    for (String excludeKey : excluded) {
                        if (key.equalsIgnoreCase(excludeKey) || key.contains(""."" + excludeKey)) {
                            shouldAdd = false;
                            break;
                        }
                    }
                    if (shouldAdd) {
                        params.put(key, value);
                    }
                }
            }

            this.params = params;
            return params;
        }

        private void appendMethodParams(URL url, Map<String, String> params, String[] methods, String p) {
            if (methods != null) {
                for (String method : methods) {
                    String mValue = url.getMethodParameterStrict(method, p);
                    if (StringUtils.isNotEmpty(mValue)) {
                        params.put(method + DOT_SEPARATOR + p, mValue);
                    }
                }
            }
        }

        /**
         * Initialize necessary caches right after deserialization on the consumer side
         */
        protected void init() {
            buildMatchKey();
            buildServiceKey(name, group, version);
            // init method params
            this.methodParams = URLParam.initMethodParameters(params);
            // Actually, consumer params is empty after deserialized on the consumer side, so no need to initialize.
            // Check how InstanceAddressURL operates on consumer url for more detail.
            //            this.consumerMethodParams = URLParam.initMethodParameters(consumerParams);
            // no need to init numbers for it's only for cache purpose
        }

        public String getMatchKey() {
            if (matchKey != null) {
                return matchKey;
            }
            buildMatchKey();
            return matchKey;
        }

        private String buildMatchKey() {
            matchKey = getServiceKey();
            if (StringUtils.isNotEmpty(protocol)) {
                matchKey = getServiceKey() + GROUP_CHAR_SEPARATOR + protocol;
            }
            return matchKey;
        }

        public boolean matchProtocolServiceKey(ProtocolServiceKey protocolServiceKey) {
            return ProtocolServiceKey.Matcher.isMatch(protocolServiceKey, getProtocolServiceKey());
        }

        public ProtocolServiceKey getProtocolServiceKey() {
            if (protocolServiceKey != null) {
                return protocolServiceKey;
            }
            protocolServiceKey = new ProtocolServiceKey(name, version, group, protocol);
            return protocolServiceKey;
        }

        private String buildServiceKey(String name, String group, String version) {
            this.serviceKey = URL.buildKey(name, group, version);
            return this.serviceKey;
        }

        public String getServiceKey() {
            if (serviceKey != null) {
                return serviceKey;
            }
            buildServiceKey(name, group, version);
            return serviceKey;
        }

        public String getName() {
            return name;
        }

        public void setName(String name) {
            this.name = name;
        }

        public String getGroup() {
            return group;
        }

        public void setGroup(String group) {
            this.group = group;
        }

        public String getVersion() {
            return version;
        }

        public void setVersion(String version) {
            this.version = version;
        }

        public String getPath() {
            return path;
        }

        public void setPath(String path) {
            this.path = path;
        }

        public String getProtocol() {
            return protocol;
        }

        public void setProtocol(String protocol) {
            this.protocol = protocol;
        }

        public int getPort() {
            return port;
        }

        public void setPort(int port) {
            this.port = port;
        }

        public Map<String, String> getParams() {
            if (params == null) {
                return Collections.emptyMap();
            }
            return params;
        }

        public void setParams(Map<String, String> params) {
            this.params = params;
        }

        @Transient
        public Map<String, String> getAllParams() {
            if (consumerParams != null) {
                Map<String, String> allParams =
                        new HashMap<>((int) ((params.size() + consumerParams.size()) / 0.75f + 1));
                allParams.putAll(params);
                allParams.putAll(consumerParams);
                return allParams;
            }
            return params;
        }

        public String getParameter(String key) {
            if (consumerParams != null) {
                String value = consumerParams.get(key);
                if (value != null) {
                    return value;
                }
            }
            return params.get(key);
        }

        public String getMethodParameter(String method, String key, String defaultValue) {
            String value = getMethodParameter(method, key, consumerMethodParams);
            if (value != null) {
                return value;
            }
            value = getMethodParameter(method, key, methodParams);
            return value == null ? defaultValue : value;
        }

        private String getMethodParameter(String method, String key, Map<String, Map<String, String>> map) {
            String value = null;
            if (map == null) {
                return value;
            }

            Map<String, String> keyMap = map.get(method);
            if (keyMap != null) {
                value = keyMap.get(key);
            }
            return value;
        }

        public boolean hasMethodParameter(String method, String key) {
            String value = this.getMethodParameter(method, key, (String) null);
            return StringUtils.isNotEmpty(value);
        }

        public boolean hasMethodParameter(String method) {
            return (consumerMethodParams != null && consumerMethodParams.containsKey(method))
                    || (methodParams != null && methodParams.containsKey(method));
        }

        public String toDescString() {
            return this.getMatchKey() + port + path + new TreeMap<>(getParams());
        }

        public void addParameter(String key, String value) {
            if (consumerParams != null) {
                this.consumerParams.put(key, value);
            }
            // refresh method params
            consumerMethodParams = URLParam.initMethodParameters(consumerParams);
        }

        public void addParameterIfAbsent(String key, String value) {
            if (consumerParams != null) {
                this.consumerParams.putIfAbsent(key, value);
            }
            // refresh method params
            consumerMethodParams = URLParam.initMethodParameters(consumerParams);
        }

        public void addConsumerParams(Map<String, String> params) {
            // copy once for one service subscription
            if (consumerParams == null) {
                consumerParams = new ConcurrentHashMap<>(params);
                // init method params
                consumerMethodParams = URLParam.initMethodParameters(consumerParams);
            }
        }

        public Map<String, Number> getNumbers() {
            // concurrent initialization is tolerant
            if (numbers == null) {
                numbers = new ConcurrentHashMap<>();
            }
            return numbers;
        }

        public Map<String, Map<String, Number>> getMethodNumbers() {
            if (methodNumbers == null) { // concurrent initialization is tolerant
                methodNumbers = new ConcurrentHashMap<>();
            }
            return methodNumbers;
        }

        public URL getUrl() {
            return url;
        }

        @Override
        public boolean equals(Object obj) {
            if (obj == null) {
                return false;
            }
            if (!(obj instanceof ServiceInfo)) {
                return false;
            }

            ServiceInfo serviceInfo = (ServiceInfo) obj;
            /**
             * Equals to Objects.equals(this.getMatchKey(), serviceInfo.getMatchKey()), but match key will not get initialized
             * on json deserialization.
             */
            return Objects.equals(this.getVersion(), serviceInfo.getVersion())
                    && Objects.equals(this.getGroup(), serviceInfo.getGroup())
                    && Objects.equals(this.getName(), serviceInfo.getName())
                    && Objects.equals(this.getProtocol(), serviceInfo.getProtocol())
                    && Objects.equals(this.getPort(), serviceInfo.getPort())
                    && this.getParams().equals(serviceInfo.getParams());
        }

        @Override
        public int hashCode() {
            return Objects.hash(getVersion(), getGroup(), getName(), getProtocol(), getPort(), getParams());
        }

        @Override
        public String toString() {
            return getMatchKey();
        }

        public String toFullString() {
            return ""service{"" + ""name='""
                    + name + ""',"" + ""group='""
                    + group + ""',"" + ""version='""
                    + version + ""',"" + ""protocol='""
                    + protocol + ""',"" + ""port='""
                    + port + ""',"" + ""params=""
                    + params + "","" + ""}"";
        }
    }",URL
java-net-model-URL-getQuery-67-3258-1,F,java.net,URL,getQuery,"['java.net', 'URL', False, 'getQuery', '()', '', 'Argument[this].SyntheticField[java.net.URL.path]', 'ReturnValue', 'taint', 'df-manual']",,,,,,
java-net-model-URL-URL-67-3259-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(String)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
java-net-model-URL-URL-67-3260-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(String,String,int,String)', '', 'Argument[1]', 'Argument[this]', 'taint', 'df-manual']",,,,,,
java-net-model-URL-URL-67-3261-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(String,String,int,String)', '', 'Argument[3]', 'Argument[this].SyntheticField[java.net.URL.path]', 'taint', 'df-manual']",,,,,,
java-net-model-URL-URL-67-3262-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(String,String,int,String,URLStreamHandler)', '', 'Argument[1]', 'Argument[this]', 'taint', 'df-manual']",,,,,,
java-net-model-URL-URL-67-3263-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(String,String,int,String,URLStreamHandler)', '', 'Argument[3]', 'Argument[this].SyntheticField[java.net.URL.path]', 'taint', 'df-manual']",,,,,,
java-net-model-URL-URL-67-3264-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(String,String,String)', '', 'Argument[1]', 'Argument[this]', 'taint', 'df-manual']",,,,,,
java-net-model-URL-URL-67-3265-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(String,String,String)', '', 'Argument[2]', 'Argument[this].SyntheticField[java.net.URL.path]', 'taint', 'df-manual']",,,,,,
java-net-model-URL-URL-67-3266-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(URL,String)', '', 'Argument[0]', 'Argument[this]', 'taint', 'ai-manual']",,,,,,
java-net-model-URL-URL-67-3267-1,F,java.net,URL,URL,"['java.net', 'URL', False, 'URL', '(URL,String)', '', 'Argument[1]', 'Argument[this]', 'taint', 'ai-manual']",,,,,,
java-net-model-URL-toExternalForm-67-3268-1,T,java.net,URL,toExternalForm,"['java.net', 'URL', False, 'toExternalForm', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",dubbo-metadata/definition/util/ClassUtils.java,53,String path = location.toExternalForm();,"(41, 59)","    public static String getCodeSource(Class<?> clazz) {
        ProtectionDomain protectionDomain = clazz.getProtectionDomain();
        if (protectionDomain == null || protectionDomain.getCodeSource() == null) {
            return null;
        }

        CodeSource codeSource = clazz.getProtectionDomain().getCodeSource();
        URL location = codeSource.getLocation();
        if (location == null) {
            return null;
        }

        String path = location.toExternalForm();

        if (path.endsWith("".jar"") && path.contains(""/"")) {
            return path.substring(path.lastIndexOf('/') + 1);
        }
        return path;
    }",URL
java-net-model-URL-toURI-67-3269-1,F,java.net,URL,toURI,"['java.net', 'URL', False, 'toURI', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-net-model-URL-toString-67-3270-1,F,java.net,URL,toString,"['java.net', 'URL', False, 'toString', '', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
java-net-model-URLDecoder-decode-67-3271-1,F,java.net,URLDecoder,decode,"['java.net', 'URLDecoder', False, 'decode', '', '', 'Argument[0]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-InterfaceHttpPostRequestDecoder-currentPartialHttpData-68-3272-1,F,io.netty.handler.codec.http.multipart,InterfaceHttpPostRequestDecoder,currentPartialHttpData,"['io.netty.handler.codec.http.multipart', 'InterfaceHttpPostRequestDecoder', True, 'currentPartialHttpData', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-InterfaceHttpPostRequestDecoder-getBodyHttpData-68-3273-1,F,io.netty.handler.codec.http.multipart,InterfaceHttpPostRequestDecoder,getBodyHttpData,"['io.netty.handler.codec.http.multipart', 'InterfaceHttpPostRequestDecoder', True, 'getBodyHttpData', '(String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-InterfaceHttpPostRequestDecoder-getBodyHttpDatas-68-3274-1,F,io.netty.handler.codec.http.multipart,InterfaceHttpPostRequestDecoder,getBodyHttpDatas,"['io.netty.handler.codec.http.multipart', 'InterfaceHttpPostRequestDecoder', True, 'getBodyHttpDatas', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-InterfaceHttpPostRequestDecoder-getBodyHttpDatas-68-3275-1,F,io.netty.handler.codec.http.multipart,InterfaceHttpPostRequestDecoder,getBodyHttpDatas,"['io.netty.handler.codec.http.multipart', 'InterfaceHttpPostRequestDecoder', True, 'getBodyHttpDatas', '(String)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-InterfaceHttpPostRequestDecoder-next-68-3276-1,F,io.netty.handler.codec.http.multipart,InterfaceHttpPostRequestDecoder,next,"['io.netty.handler.codec.http.multipart', 'InterfaceHttpPostRequestDecoder', True, 'next', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-InterfaceHttpPostRequestDecoder-offer-68-3277-1,F,io.netty.handler.codec.http.multipart,InterfaceHttpPostRequestDecoder,offer,"['io.netty.handler.codec.http.multipart', 'InterfaceHttpPostRequestDecoder', True, 'offer', '(HttpContent)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-InterfaceHttpPostRequestDecoder-offer-68-3278-1,F,io.netty.handler.codec.http.multipart,InterfaceHttpPostRequestDecoder,offer,"['io.netty.handler.codec.http.multipart', 'InterfaceHttpPostRequestDecoder', True, 'offer', '(HttpContent)', '', 'Argument[this]', 'ReturnValue', 'value', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostRequestDecoder-HttpPostRequestDecoder-68-3279-1,F,io.netty.handler.codec.http.multipart,HttpPostRequestDecoder,HttpPostRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostRequestDecoder', True, 'HttpPostRequestDecoder', '(HttpRequest)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostRequestDecoder-HttpPostRequestDecoder-68-3280-1,F,io.netty.handler.codec.http.multipart,HttpPostRequestDecoder,HttpPostRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostRequestDecoder', True, 'HttpPostRequestDecoder', '(HttpDataFactory,HttpRequest)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostRequestDecoder-HttpPostRequestDecoder-68-3281-1,F,io.netty.handler.codec.http.multipart,HttpPostRequestDecoder,HttpPostRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostRequestDecoder', True, 'HttpPostRequestDecoder', '(HttpDataFactory,HttpRequest,Charset)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostStandardRequestDecoder-HttpPostStandardRequestDecoder-68-3282-1,F,io.netty.handler.codec.http.multipart,HttpPostStandardRequestDecoder,HttpPostStandardRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostStandardRequestDecoder', True, 'HttpPostStandardRequestDecoder', '(HttpRequest)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostStandardRequestDecoder-HttpPostStandardRequestDecoder-68-3283-1,F,io.netty.handler.codec.http.multipart,HttpPostStandardRequestDecoder,HttpPostStandardRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostStandardRequestDecoder', True, 'HttpPostStandardRequestDecoder', '(HttpDataFactory,HttpRequest)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostStandardRequestDecoder-HttpPostStandardRequestDecoder-68-3284-1,F,io.netty.handler.codec.http.multipart,HttpPostStandardRequestDecoder,HttpPostStandardRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostStandardRequestDecoder', True, 'HttpPostStandardRequestDecoder', '(HttpDataFactory,HttpRequest,Charset)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostMultipartRequestDecoder-HttpPostMultipartRequestDecoder-68-3285-1,F,io.netty.handler.codec.http.multipart,HttpPostMultipartRequestDecoder,HttpPostMultipartRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostMultipartRequestDecoder', True, 'HttpPostMultipartRequestDecoder', '(HttpRequest)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostMultipartRequestDecoder-HttpPostMultipartRequestDecoder-68-3286-1,F,io.netty.handler.codec.http.multipart,HttpPostMultipartRequestDecoder,HttpPostMultipartRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostMultipartRequestDecoder', True, 'HttpPostMultipartRequestDecoder', '(HttpDataFactory,HttpRequest)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpPostMultipartRequestDecoder-HttpPostMultipartRequestDecoder-68-3287-1,F,io.netty.handler.codec.http.multipart,HttpPostMultipartRequestDecoder,HttpPostMultipartRequestDecoder,"['io.netty.handler.codec.http.multipart', 'HttpPostMultipartRequestDecoder', True, 'HttpPostMultipartRequestDecoder', '(HttpDataFactory,HttpRequest,Charset)', '', 'Argument[1]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-InterfaceHttpData-getName-68-3288-1,F,io.netty.handler.codec.http.multipart,InterfaceHttpData,getName,"['io.netty.handler.codec.http.multipart', 'InterfaceHttpData', True, 'getName', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpData-addContent-68-3289-1,F,io.netty.handler.codec.http.multipart,HttpData,addContent,"['io.netty.handler.codec.http.multipart', 'HttpData', True, 'addContent', '(ByteBuf,boolean)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpData-get-68-3290-1,F,io.netty.handler.codec.http.multipart,HttpData,get,"['io.netty.handler.codec.http.multipart', 'HttpData', True, 'get', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpData-getByteBuf-68-3291-1,F,io.netty.handler.codec.http.multipart,HttpData,getByteBuf,"['io.netty.handler.codec.http.multipart', 'HttpData', True, 'getByteBuf', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpData-getChunk-68-3292-1,F,io.netty.handler.codec.http.multipart,HttpData,getChunk,"['io.netty.handler.codec.http.multipart', 'HttpData', True, 'getChunk', '(int)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpData-getString-68-3293-1,F,io.netty.handler.codec.http.multipart,HttpData,getString,"['io.netty.handler.codec.http.multipart', 'HttpData', True, 'getString', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-HttpData-getString-68-3294-1,F,io.netty.handler.codec.http.multipart,HttpData,getString,"['io.netty.handler.codec.http.multipart', 'HttpData', True, 'getString', '(Charset)', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-Attribute-getValue-68-3295-1,F,io.netty.handler.codec.http.multipart,Attribute,getValue,"['io.netty.handler.codec.http.multipart', 'Attribute', True, 'getValue', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-Attribute-setValue-68-3296-1,F,io.netty.handler.codec.http.multipart,Attribute,setValue,"['io.netty.handler.codec.http.multipart', 'Attribute', True, 'setValue', '(String)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-FileUpload-getContentTransferEncoding-68-3297-1,F,io.netty.handler.codec.http.multipart,FileUpload,getContentTransferEncoding,"['io.netty.handler.codec.http.multipart', 'FileUpload', True, 'getContentTransferEncoding', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
io-netty-handler-codec-http-multipart-model-FileUpload-getContentType-68-3298-1,F,io.netty.handler.codec.http.multipart,FileUpload,getContentType,"['io.netty.handler.codec.http.multipart', 'FileUpload', True, 'getContentType', '()', '', 'Argument[this]', 'ReturnValue', 'taint', 'manual']",,,,,,
